from_id,to_id,from_time_ns,to_time_ns,delta_ns,delta_us,delta_ms,from_byte,to_byte
380,381,626562100.00,626626200.00,64100.00,64.100000,0.064100000,11,AF
381,382,626626200.00,626684650.00,58450.00,58.450000,0.058450000,AF,FF
382,383,626684650.00,626697500.00,12850.00,12.850000,0.012850000,FF,FF
383,384,626697500.00,626710400.00,12900.00,12.900000,0.012900000,FF,01
384,385,626710400.00,626723250.00,12850.00,12.850000,0.012850000,01,13
385,386,626723250.00,626736100.00,12850.00,12.850000,0.012850000,13,00
386,387,626736100.00,626748950.00,12850.00,12.850000,0.012850000,00,21
387,388,626748950.00,626761800.00,12850.00,12.850000,0.012850000,21,0B
388,389,626761800.00,626774650.00,12850.00,12.850000,0.012850000,0B,00
389,390,626774650.00,626787500.00,12850.00,12.850000,0.012850000,00,80
390,391,626787500.00,626800350.00,12850.00,12.850000,0.012850000,80,60
391,392,626800350.00,626813200.00,12850.00,12.850000,0.012850000,60,04
392,393,626813200.00,626826050.00,12850.00,12.850000,0.012850000,04,2E
393,394,626826050.00,626838900.00,12850.00,12.850000,0.012850000,2E,00
394,395,626838900.00,626851750.00,12850.00,12.850000,0.012850000,00,00
395,396,626851750.00,626864600.00,12850.00,12.850000,0.012850000,00,00
396,397,626864600.00,626877450.00,12850.00,12.850000,0.012850000,00,01
397,398,626877450.00,626890300.00,12850.00,12.850000,0.012850000,01,32
398,399,626890300.00,626903200.00,12900.00,12.900000,0.012900000,32,0B
399,400,626903200.00,626916050.00,12850.00,12.850000,0.012850000,0B,01
400,401,626916050.00,626928900.00,12850.00,12.850000,0.012850000,01,00
401,402,626928900.00,626941750.00,12850.00,12.850000,0.012850000,00,00
402,403,626941750.00,626954600.00,12850.00,12.850000,0.012850000,00,00
403,404,626954600.00,626967450.00,12850.00,12.850000,0.012850000,00,6E
404,405,626967450.00,676236000.00,49268550.00,49268.550000,49.268550000,6E,FF
405,406,676236000.00,676247050.00,11050.00,11.050000,0.011050000,FF,FF
406,407,676247050.00,676258050.00,11000.00,11.000000,0.011000000,FF,01
407,408,676258050.00,676269100.00,11050.00,11.050000,0.011050000,01,04
408,409,676269100.00,676280150.00,11050.00,11.050000,0.011050000,04,02
409,410,676280150.00,676291150.00,11000.00,11.000000,0.011000000,02,38
410,411,676291150.00,676302150.00,11000.00,11.000000,0.011000000,38,11
411,412,676302150.00,676418450.00,116300.00,116.300000,0.116300000,11,AF
412,413,676418450.00,676476500.00,58050.00,58.050000,0.058050000,AF,FF
413,414,676476500.00,676489350.00,12850.00,12.850000,0.012850000,FF,FF
414,415,676489350.00,676502200.00,12850.00,12.850000,0.012850000,FF,01
415,416,676502200.00,676515100.00,12900.00,12.900000,0.012900000,01,13
416,417,676515100.00,676527950.00,12850.00,12.850000,0.012850000,13,00
417,418,676527950.00,676540800.00,12850.00,12.850000,0.012850000,00,21
418,419,676540800.00,676553650.00,12850.00,12.850000,0.012850000,21,0B
419,420,676553650.00,676566500.00,12850.00,12.850000,0.012850000,0B,00
420,421,676566500.00,676579350.00,12850.00,12.850000,0.012850000,00,80
421,422,676579350.00,676592200.00,12850.00,12.850000,0.012850000,80,65
422,423,676592200.00,676605050.00,12850.00,12.850000,0.012850000,65,04
423,424,676605050.00,676617900.00,12850.00,12.850000,0.012850000,04,2E
424,425,676617900.00,676630750.00,12850.00,12.850000,0.012850000,2E,00
425,426,676630750.00,676643600.00,12850.00,12.850000,0.012850000,00,00
426,427,676643600.00,676656450.00,12850.00,12.850000,0.012850000,00,00
427,428,676656450.00,676669300.00,12850.00,12.850000,0.012850000,00,01
428,429,676669300.00,676682150.00,12850.00,12.850000,0.012850000,01,32
429,430,676682150.00,676695000.00,12850.00,12.850000,0.012850000,32,0B
430,431,676695000.00,676707900.00,12900.00,12.900000,0.012900000,0B,00
431,432,676707900.00,676720750.00,12850.00,12.850000,0.012850000,00,00
432,433,676720750.00,676733600.00,12850.00,12.850000,0.012850000,00,00
433,434,676733600.00,676746450.00,12850.00,12.850000,0.012850000,00,00
434,435,676746450.00,676759300.00,12850.00,12.850000,0.012850000,00,6A
435,436,676759300.00,726071450.00,49312150.00,49312.150000,49.312150000,6A,FF
436,437,726071450.00,726082500.00,11050.00,11.050000,0.011050000,FF,FF
437,438,726082500.00,726093500.00,11000.00,11.000000,0.011000000,FF,01
438,439,726093500.00,726104550.00,11050.00,11.050000,0.011050000,01,04
439,440,726104550.00,726115550.00,11000.00,11.000000,0.011000000,04,02
440,441,726115550.00,726126550.00,11000.00,11.000000,0.011000000,02,38
441,442,726126550.00,726138600.00,12050.00,12.050000,0.012050000,38,11
442,443,726138600.00,726180700.00,42100.00,42.100000,0.042100000,11,AF
443,444,726180700.00,726239000.00,58300.00,58.300000,0.058300000,AF,FF
444,445,726239000.00,726251850.00,12850.00,12.850000,0.012850000,FF,FF
445,446,726251850.00,726264700.00,12850.00,12.850000,0.012850000,FF,01
446,447,726264700.00,726277550.00,12850.00,12.850000,0.012850000,01,13
447,448,726277550.00,726290400.00,12850.00,12.850000,0.012850000,13,00
448,449,726290400.00,726303300.00,12900.00,12.900000,0.012900000,00,21
449,450,726303300.00,726316150.00,12850.00,12.850000,0.012850000,21,0B
450,451,726316150.00,726329000.00,12850.00,12.850000,0.012850000,0B,00
451,452,726329000.00,726341850.00,12850.00,12.850000,0.012850000,00,80
452,453,726341850.00,726354700.00,12850.00,12.850000,0.012850000,80,6A
453,454,726354700.00,726367550.00,12850.00,12.850000,0.012850000,6A,04
454,455,726367550.00,726380400.00,12850.00,12.850000,0.012850000,04,2E
455,456,726380400.00,726393250.00,12850.00,12.850000,0.012850000,2E,00
456,457,726393250.00,726406100.00,12850.00,12.850000,0.012850000,00,00
457,458,726406100.00,726418950.00,12850.00,12.850000,0.012850000,00,00
458,459,726418950.00,726431800.00,12850.00,12.850000,0.012850000,00,01
459,460,726431800.00,726444650.00,12850.00,12.850000,0.012850000,01,32
460,461,726444650.00,726457500.00,12850.00,12.850000,0.012850000,32,0B
461,462,726457500.00,726470350.00,12850.00,12.850000,0.012850000,0B,00
462,463,726470350.00,726483200.00,12850.00,12.850000,0.012850000,00,00
463,464,726483200.00,726496100.00,12900.00,12.900000,0.012900000,00,00
464,465,726496100.00,726508950.00,12850.00,12.850000,0.012850000,00,00
465,466,726508950.00,726521800.00,12850.00,12.850000,0.012850000,00,65
466,467,726521800.00,776067350.00,49545550.00,49545.550000,49.545550000,65,FF
467,468,776067350.00,776078350.00,11000.00,11.000000,0.011000000,FF,FF
468,469,776078350.00,776089400.00,11050.00,11.050000,0.011050000,FF,01
469,470,776089400.00,776100400.00,11000.00,11.000000,0.011000000,01,04
470,471,776100400.00,776111450.00,11050.00,11.050000,0.011050000,04,02
471,472,776111450.00,776122450.00,11000.00,11.000000,0.011000000,02,38
472,473,776122450.00,776133500.00,11050.00,11.050000,0.011050000,38,11
473,474,776133500.00,776200600.00,67100.00,67.100000,0.067100000,11,AF
474,475,776200600.00,776238750.00,38150.00,38.150000,0.038150000,AF,FF
475,476,776238750.00,776251600.00,12850.00,12.850000,0.012850000,FF,FF
476,477,776251600.00,776264450.00,12850.00,12.850000,0.012850000,FF,01
477,478,776264450.00,776277350.00,12900.00,12.900000,0.012900000,01,13
478,479,776277350.00,776290200.00,12850.00,12.850000,0.012850000,13,00
479,480,776290200.00,776303050.00,12850.00,12.850000,0.012850000,00,23
480,481,776303050.00,776315900.00,12850.00,12.850000,0.012850000,23,0B
481,482,776315900.00,776328750.00,12850.00,12.850000,0.012850000,0B,01
482,483,776328750.00,776341600.00,12850.00,12.850000,0.012850000,01,00
483,484,776341600.00,776354450.00,12850.00,12.850000,0.012850000,00,6F
484,485,776354450.00,776367300.00,12850.00,12.850000,0.012850000,6F,04
485,486,776367300.00,776380150.00,12850.00,12.850000,0.012850000,04,2E
486,487,776380150.00,776393000.00,12850.00,12.850000,0.012850000,2E,00
487,488,776393000.00,776405850.00,12850.00,12.850000,0.012850000,00,00
488,489,776405850.00,776418700.00,12850.00,12.850000,0.012850000,00,00
489,490,776418700.00,776431600.00,12900.00,12.900000,0.012900000,00,01
490,491,776431600.00,776444450.00,12850.00,12.850000,0.012850000,01,32
491,492,776444450.00,776457300.00,12850.00,12.850000,0.012850000,32,0B
492,493,776457300.00,776470150.00,12850.00,12.850000,0.012850000,0B,00
493,494,776470150.00,776483000.00,12850.00,12.850000,0.012850000,00,00
494,495,776483000.00,776495850.00,12850.00,12.850000,0.012850000,00,00
495,496,776495850.00,776508700.00,12850.00,12.850000,0.012850000,00,00
496,497,776508700.00,776521550.00,12850.00,12.850000,0.012850000,00,DD
497,498,776521550.00,826553500.00,50031950.00,50031.950000,50.031950000,DD,FF
498,499,826553500.00,826564550.00,11050.00,11.050000,0.011050000,FF,FF
499,500,826564550.00,826575550.00,11000.00,11.000000,0.011000000,FF,01
500,501,826575550.00,826586600.00,11050.00,11.050000,0.011050000,01,04
501,502,826586600.00,826597600.00,11000.00,11.000000,0.011000000,04,02
502,503,826597600.00,826608650.00,11050.00,11.050000,0.011050000,02,38
503,504,826608650.00,826666750.00,58100.00,58.100000,0.058100000,38,11
504,505,826666750.00,826735950.00,69200.00,69.200000,0.069200000,11,AF
505,506,826735950.00,826792500.00,56550.00,56.550000,0.056550000,AF,FF
506,507,826792500.00,826805350.00,12850.00,12.850000,0.012850000,FF,FF
507,508,826805350.00,826818200.00,12850.00,12.850000,0.012850000,FF,01
508,509,826818200.00,826831050.00,12850.00,12.850000,0.012850000,01,13
509,510,826831050.00,826843900.00,12850.00,12.850000,0.012850000,13,00
510,511,826843900.00,826856750.00,12850.00,12.850000,0.012850000,00,25
511,512,826856750.00,826869600.00,12850.00,12.850000,0.012850000,25,0B
512,513,826869600.00,826882450.00,12850.00,12.850000,0.012850000,0B,0C
513,514,826882450.00,826895300.00,12850.00,12.850000,0.012850000,0C,00
514,515,826895300.00,826908150.00,12850.00,12.850000,0.012850000,00,71
515,516,826908150.00,826921050.00,12900.00,12.900000,0.012900000,71,04
516,517,826921050.00,826933900.00,12850.00,12.850000,0.012850000,04,2E
517,518,826933900.00,826946750.00,12850.00,12.850000,0.012850000,2E,00
518,519,826946750.00,826959600.00,12850.00,12.850000,0.012850000,00,00
519,520,826959600.00,826972450.00,12850.00,12.850000,0.012850000,00,00
520,521,826972450.00,826985300.00,12850.00,12.850000,0.012850000,00,01
521,522,826985300.00,826998150.00,12850.00,12.850000,0.012850000,01,32
522,523,826998150.00,827011000.00,12850.00,12.850000,0.012850000,32,0B
523,524,827011000.00,827023850.00,12850.00,12.850000,0.012850000,0B,00
524,525,827023850.00,827036700.00,12850.00,12.850000,0.012850000,00,00
525,526,827036700.00,827049550.00,12850.00,12.850000,0.012850000,00,00
526,527,827049550.00,827062450.00,12900.00,12.900000,0.012900000,00,00
527,528,827062450.00,827075300.00,12850.00,12.850000,0.012850000,00,CE
528,529,827075300.00,875812000.00,48736700.00,48736.700000,48.736700000,CE,FF
529,530,875812000.00,875823000.00,11000.00,11.000000,0.011000000,FF,FF
530,531,875823000.00,875834050.00,11050.00,11.050000,0.011050000,FF,01
531,532,875834050.00,875845050.00,11000.00,11.000000,0.011000000,01,04
532,533,875845050.00,875856100.00,11050.00,11.050000,0.011050000,04,02
533,534,875856100.00,875867100.00,11000.00,11.000000,0.011000000,02,38
534,535,875867100.00,875990400.00,123300.00,123.300000,0.123300000,38,11
535,536,875990400.00,876052550.00,62150.00,62.150000,0.062150000,11,AF
536,537,876052550.00,876109700.00,57150.00,57.150000,0.057150000,AF,FF
537,538,876109700.00,876122550.00,12850.00,12.850000,0.012850000,FF,FF
538,539,876122550.00,876135400.00,12850.00,12.850000,0.012850000,FF,01
539,540,876135400.00,876148250.00,12850.00,12.850000,0.012850000,01,13
540,541,876148250.00,876161100.00,12850.00,12.850000,0.012850000,13,00
541,542,876161100.00,876173950.00,12850.00,12.850000,0.012850000,00,27
542,543,876173950.00,876186800.00,12850.00,12.850000,0.012850000,27,0B
543,544,876186800.00,876199650.00,12850.00,12.850000,0.012850000,0B,17
544,545,876199650.00,876212500.00,12850.00,12.850000,0.012850000,17,00
545,546,876212500.00,876225350.00,12850.00,12.850000,0.012850000,00,72
546,547,876225350.00,876238200.00,12850.00,12.850000,0.012850000,72,04
547,548,876238200.00,876251050.00,12850.00,12.850000,0.012850000,04,2E
548,549,876251050.00,876264900.00,13850.00,13.850000,0.013850000,2E,00
549,550,876264900.00,876277750.00,12850.00,12.850000,0.012850000,00,00
550,551,876277750.00,876290600.00,12850.00,12.850000,0.012850000,00,00
551,552,876290600.00,876303450.00,12850.00,12.850000,0.012850000,00,00
552,553,876303450.00,876316300.00,12850.00,12.850000,0.012850000,00,32
553,554,876316300.00,876329150.00,12850.00,12.850000,0.012850000,32,0B
554,555,876329150.00,876342000.00,12850.00,12.850000,0.012850000,0B,00
555,556,876342000.00,876354850.00,12850.00,12.850000,0.012850000,00,00
556,557,876354850.00,876367700.00,12850.00,12.850000,0.012850000,00,00
557,558,876367700.00,876380550.00,12850.00,12.850000,0.012850000,00,00
558,559,876380550.00,876393400.00,12850.00,12.850000,0.012850000,00,C1
559,560,876393400.00,926562700.00,50169300.00,50169.300000,50.169300000,C1,FF
560,561,926562700.00,926573750.00,11050.00,11.050000,0.011050000,FF,FF
561,562,926573750.00,926584750.00,11000.00,11.000000,0.011000000,FF,01
562,563,926584750.00,926595800.00,11050.00,11.050000,0.011050000,01,04
563,564,926595800.00,926606800.00,11000.00,11.000000,0.011000000,04,02
564,565,926606800.00,926617850.00,11050.00,11.050000,0.011050000,02,38
565,566,926617850.00,926773150.00,155300.00,155.300000,0.155300000,38,11
566,567,926773150.00,926828300.00,55150.00,55.150000,0.055150000,11,AF
567,568,926828300.00,926885400.00,57100.00,57.100000,0.057100000,AF,FF
568,569,926885400.00,926898250.00,12850.00,12.850000,0.012850000,FF,FF
569,570,926898250.00,926911100.00,12850.00,12.850000,0.012850000,FF,01
570,571,926911100.00,926923950.00,12850.00,12.850000,0.012850000,01,13
571,572,926923950.00,926936800.00,12850.00,12.850000,0.012850000,13,00
572,573,926936800.00,926949650.00,12850.00,12.850000,0.012850000,00,2A
573,574,926949650.00,926962500.00,12850.00,12.850000,0.012850000,2A,0B
574,575,926962500.00,926975350.00,12850.00,12.850000,0.012850000,0B,27
575,576,926975350.00,926988200.00,12850.00,12.850000,0.012850000,27,00
576,577,926988200.00,927001050.00,12850.00,12.850000,0.012850000,00,71
577,578,927001050.00,927013900.00,12850.00,12.850000,0.012850000,71,04
578,579,927013900.00,927026750.00,12850.00,12.850000,0.012850000,04,2E
579,580,927026750.00,927039600.00,12850.00,12.850000,0.012850000,2E,00
580,581,927039600.00,927052450.00,12850.00,12.850000,0.012850000,00,00
581,582,927052450.00,927065300.00,12850.00,12.850000,0.012850000,00,00
582,583,927065300.00,927078150.00,12850.00,12.850000,0.012850000,00,00
583,584,927078150.00,927091000.00,12850.00,12.850000,0.012850000,00,32
584,585,927091000.00,927103850.00,12850.00,12.850000,0.012850000,32,0B
585,586,927103850.00,927116700.00,12850.00,12.850000,0.012850000,0B,00
586,587,927116700.00,927129550.00,12850.00,12.850000,0.012850000,00,00
587,588,927129550.00,927142400.00,12850.00,12.850000,0.012850000,00,00
588,589,927142400.00,927155250.00,12850.00,12.850000,0.012850000,00,00
589,590,927155250.00,927168100.00,12850.00,12.850000,0.012850000,00,AF
590,591,927168100.00,976766350.00,49598250.00,49598.250000,49.598250000,AF,FF
591,592,976766350.00,976777350.00,11000.00,11.000000,0.011000000,FF,FF
592,593,976777350.00,976788400.00,11050.00,11.050000,0.011050000,FF,01
593,594,976788400.00,976799400.00,11000.00,11.000000,0.011000000,01,04
594,595,976799400.00,976810450.00,11050.00,11.050000,0.011050000,04,02
595,596,976810450.00,976821450.00,11000.00,11.000000,0.011000000,02,38
596,597,976821450.00,976950650.00,129200.00,129.200000,0.129200000,38,11
597,598,976950650.00,977008750.00,58100.00,58.100000,0.058100000,11,AF
598,599,977008750.00,977045350.00,36600.00,36.600000,0.036600000,AF,FF
599,600,977045350.00,977058200.00,12850.00,12.850000,0.012850000,FF,FF
600,601,977058200.00,977071050.00,12850.00,12.850000,0.012850000,FF,01
601,602,977071050.00,977083900.00,12850.00,12.850000,0.012850000,01,13
602,603,977083900.00,977097750.00,13850.00,13.850000,0.013850000,13,00
603,604,977097750.00,977110600.00,12850.00,12.850000,0.012850000,00,2D
604,605,977110600.00,977123450.00,12850.00,12.850000,0.012850000,2D,0B
605,606,977123450.00,977136300.00,12850.00,12.850000,0.012850000,0B,32
606,607,977136300.00,977149150.00,12850.00,12.850000,0.012850000,32,00
607,608,977149150.00,977162050.00,12900.00,12.900000,0.012900000,00,6E
608,609,977162050.00,977174900.00,12850.00,12.850000,0.012850000,6E,04
609,610,977174900.00,977187750.00,12850.00,12.850000,0.012850000,04,2E
610,611,977187750.00,977200600.00,12850.00,12.850000,0.012850000,2E,00
611,612,977200600.00,977213450.00,12850.00,12.850000,0.012850000,00,00
612,613,977213450.00,977226300.00,12850.00,12.850000,0.012850000,00,00
613,614,977226300.00,977239150.00,12850.00,12.850000,0.012850000,00,00
614,615,977239150.00,977252000.00,12850.00,12.850000,0.012850000,00,32
615,616,977252000.00,977264850.00,12850.00,12.850000,0.012850000,32,0B
616,617,977264850.00,977277700.00,12850.00,12.850000,0.012850000,0B,00
617,618,977277700.00,977290550.00,12850.00,12.850000,0.012850000,00,00
618,619,977290550.00,977303400.00,12850.00,12.850000,0.012850000,00,00
619,620,977303400.00,977316300.00,12900.00,12.900000,0.012900000,00,00
620,621,977316300.00,977329150.00,12850.00,12.850000,0.012850000,00,A4
