Id,Time[ns],0:UART: RX/TX
426,698645000.00,00
427,698654900.00,00
428,698664800.00,00
429,698674650.00,00
430,698684550.00,00
431,698694450.00,08
432,698704300.00,00
433,698714200.00,00
434,698724100.00,00
435,698733950.00,00
436,698743850.00,DB
437,743848450.00,FF
438,743859400.00,FF
439,743870350.00,02
440,743881300.00,04
441,743892300.00,02
442,743903250.00,38
443,743948050.00,11
444,744039700.00,AE
445,744097150.00,FF
446,744107050.00,FF
447,744116900.00,02
448,744126800.00,13
449,744136650.00,00
450,744146550.00,02
451,744156450.00,08
452,744166300.00,00
453,744176200.00,80
454,744186100.00,06
455,744195950.00,00
456,744205850.00,78
457,744215750.00,00
458,744225600.00,00
459,744235500.00,00
460,744245400.00,00
461,744255250.00,00
462,744265150.00,08
463,744275000.00,00
464,744284900.00,00
465,744294800.00,00
466,744304650.00,00
467,744314550.00,DA
468,790075700.00,FF
469,790086650.00,FF
470,790097600.00,02
471,790108550.00,04
472,790119500.00,02
473,790130450.00,38
474,790188250.00,11
475,790254950.00,AE
476,790313000.00,FF
477,790322850.00,FF
478,790332750.00,02
479,790342600.00,13
480,790352500.00,00
481,790362400.00,02
482,790372250.00,08
483,790382150.00,00
484,790392050.00,80
485,790401900.00,06
486,790411800.00,00
487,790421650.00,78
488,790431550.00,00
489,790441450.00,00
490,790451300.00,00
491,790461200.00,00
492,790471100.00,00
493,790480950.00,08
494,790490850.00,00
495,790500700.00,00
496,790510600.00,00
497,790520500.00,00
498,790530350.00,DA
499,836819300.00,FF
500,836830250.00,FF
501,836841250.00,02
502,836852200.00,04
503,836863150.00,02
504,836874100.00,38
505,836900050.00,11
506,836968750.00,AE
507,837005200.00,FF
508,837015050.00,FF
509,837024950.00,02
510,837034800.00,13
511,837044700.00,00
512,837054600.00,02
513,837064450.00,08
514,837074350.00,00
515,837084200.00,80
516,837094100.00,07
517,837104000.00,00
518,837113850.00,78
519,837123750.00,00
520,837133650.00,00
521,837143500.00,00
522,837153400.00,00
523,837163250.00,00
524,837173150.00,08
525,837183050.00,00
526,837192900.00,00
527,837202800.00,00
528,837212700.00,00
529,837222550.00,D9
530,897370750.00,FF
531,897381750.00,FF
532,897392700.00,02
533,897403650.00,04
534,897414600.00,02
535,897425550.00,38
536,897439500.00,11
537,897524150.00,AE
538,897581850.00,FF
539,897591750.00,FF
540,897601600.00,02
541,897611500.00,13
542,897621350.00,00
543,897631250.00,02
544,897641150.00,08
545,897651000.00,00
546,897660900.00,80
547,897670800.00,09
548,897680650.00,00
549,897690550.00,78
550,897700400.00,00
551,897710300.00,00
552,897720200.00,00
553,897730050.00,00
554,897739950.00,00
555,897749800.00,08
556,897759700.00,00
557,897769600.00,00
558,897779450.00,00
559,897789350.00,00
560,897799200.00,D7
561,943028150.00,FF
562,943039100.00,FF
563,943050050.00,02
564,943061000.00,04
565,943071950.00,02
566,943082900.00,38
567,943189550.00,11
568,943264250.00,AE
569,943322750.00,FF
570,943332650.00,FF
571,943342550.00,02
572,943352400.00,13
573,943362300.00,00
574,943372150.00,02
575,943382050.00,08
576,943391950.00,00
577,943401800.00,80
578,943411700.00,0A
579,943421550.00,00
580,943431450.00,78
581,943441350.00,00
582,943451200.00,00
583,943461100.00,00
584,943470950.00,00
585,943480850.00,00
586,943490750.00,08
587,943500600.00,00
588,943510500.00,00
589,943520350.00,00
590,943530250.00,00
591,943540150.00,D6
592,988656750.00,FF
593,988667700.00,FF
594,988678650.00,02
595,988689600.00,04
596,988700600.00,02
597,988711550.00,38
598,988744450.00,11
599,988945650.00,AE
600,989002250.00,FF
601,989012150.00,FF
602,989022050.00,02
603,989031900.00,13
604,989041800.00,00
605,989051650.00,02
606,989061550.00,08
607,989071450.00,00
608,989081300.00,80
609,989091200.00,0A
610,989101100.00,00
611,989110950.00,78
612,989120850.00,00
613,989130750.00,00
614,989140600.00,00
615,989150500.00,00
616,989160350.00,00
617,989170250.00,08
618,989180150.00,00
619,989190000.00,00
620,989199900.00,00
621,989209800.00,00
622,989219650.00,D6
